x,orig,origS,noisy,TV,TV2,TV1a2,TV1R
0.827655310621243,2.35619449019234,2.35619449019234,2.29974874798572,2.35545213561248,2.33119356625815,2.34435563401504,2.35545213561248
0.829659318637275,2.35619449019234,2.35619449019234,2.22258337174369,2.35545213561248,2.33745357331596,2.34545660741151,2.35545213561248
0.831663326653307,2.35619449019234,2.35619449019234,2.28359761794325,2.35569367370469,2.34371358037376,2.34655758080797,2.35569367370469
0.833667334669339,2.35619449019234,2.35619449019234,2.01600168288268,2.35569367370469,2.35054329438197,2.34908937768293,2.35569367370469
0.835671342685371,2.35619449019234,2.35619449019234,2.48352525922402,2.35626299084737,2.35606088524499,2.3513030453778,2.35626299084737
0.837675350701403,2.35619449019234,2.35619449019234,2.45616490806232,2.35626299084737,2.36157847610801,2.35351671307268,2.35626299084737
0.839679358717435,2.35619449019234,2.35619449019234,2.56296036025935,2.35675866520703,2.36386294121276,2.35446238325692,2.35675866520703
0.841683366733467,2.35619449019234,2.35619449019234,2.56680923013937,2.35675866520703,2.3639765408965,2.35479404199427,2.35675866520703
0.843687374749499,2.35619449019234,2.35619449019234,2.37323106954665,2.3568359756758,2.36409014058024,2.35512570073163,2.3568359756758
0.845691382765531,2.35619449019234,2.35619449019234,2.52184510288885,2.3568359756758,2.36135874421189,2.35483246218792,2.3568359756758
0.847695390781563,2.35619449019234,2.35619449019234,2.46609093564633,2.35651959363605,2.35964211558308,2.35448102353764,2.35651959363605
0.849699398797595,2.35619449019234,2.35619449019234,2.11521133319535,2.35651959363605,2.35792548695427,2.35412958488736,2.35651959363605
0.851703406813627,2.35619449019234,2.35619449019234,2.31975989697094,2.35620534475227,2.35882115055243,2.35427574838331,2.35620534475227
0.853707414829659,2.35619449019234,2.35619449019234,1.9207370950618,2.35620534475227,2.36324671823848,2.35683330352869,2.35620534475227
0.855711422845691,2.35619449019234,2.35619449019234,2.16265816050605,2.35660264591453,2.36767228592454,2.36001443686162,2.35660264591453
0.857715430861723,2.35619449019234,2.35619449019234,2.3786329603307,2.35660264591453,2.37655965014934,2.36637329532345,2.35660264591453
0.859719438877755,2.35619449019234,2.35619449019234,2.41181967357088,2.35743331195343,2.38485332899383,2.37254149835,2.35743331195343
0.861723446893788,2.35619449019234,2.35619449019234,2.36994948834346,2.35743331195343,2.39314700783833,2.37870970137654,2.35743331195343
0.86372745490982,2.35619449019234,2.35619449019234,2.2804371588051,2.35825404749324,2.40008793409384,2.38445144770397,2.35825404749324
0.865731462925852,2.35619449019234,2.35619449019234,2.68373834824893,2.35825404749324,2.40303424625493,2.38800650439422,2.35825404749324
0.867735470941884,2.35619449019234,2.35619449019234,2.74595196378168,2.35856481932628,2.40598055841603,2.39156156108447,2.35856481932628
0.869739478957916,2.35619449019234,2.35619449019234,2.22745511081403,2.35856481932628,2.38402162056212,2.39256584808015,2.35856481932628
0.871743486973948,2.35619449019234,2.35619449019234,2.40288631609736,2.35838203914682,2.35839530243121,2.39223403242594,2.35838203914682
0.87374749498998,2.35619449019234,2.35619449019234,3.0344067280746,2.35838203914682,2.3327689843003,2.39190221677172,2.35838203914682
0.875751503006012,2.13360434179146,2.13360434179146,2.21222292819531,2.21222292546486,1.93425664469503,1.94886284159299,2.21222292546486
0.877755511022044,1.57863333070732,1.57863333070732,1.2582177560383,1.25821775751955,1.53735186428913,1.50676815961849,1.25821775751955
0.879759519038076,1.07712758430985,1.07712758430985,0.989468614276546,0.989468613303537,1.14044708388322,1.06467347764398,0.989468613303537
0.881763527054108,0.62572696189355,0.62572696189355,0.364576020952394,0.364576024873491,0.747693650901817,0.625164138666744,0.364576024873491
0.88376753507014,0.221116795224717,0.221116795224717,0.214836544173484,0.214836541218641,0.359499046840331,0.254678672597024,0.214836541218641
0.885771543086172,-0.139961221400499,-0.139961221400499,-0.00305819196746779,-0.00305819159689102,-0.0286955572211551,-0.0764663368528079,-0.00305819159689102
0.887775551102204,-0.460698182112811,-0.460698182112811,-0.469059535779386,-0.469059536238733,-0.409715352736564,-0.404066441310585,-0.469059536238733
0.889779559118236,-0.744207261782632,-0.744207261782632,-0.660873208540623,-0.6608732078235,-0.731843593107158,-0.730017637997675,-0.6608732078235
0.891783567134269,-0.993513257926275,-0.993513257926275,-1.39982452116919,-1.08941883687872,-1.05397183347775,-1.05596883468477,-1.08941883687872
0.893787575150301,-1.21154249745419,-1.21154249745419,-0.779013155197996,-1.08941883687872,-1.19491305045932,-1.19398741292443,-1.08941883687872
0.895791583166333,-1.40111322931391,-1.40111322931391,-1.44806840539755,-1.38576297546258,-1.33291934802038,-1.33082494510994,-1.38576297546258
0.897795591182365,-1.56492662832027,-1.56492662832027,-1.32345754988269,-1.38576297546258,-1.47092564558144,-1.46766247729544,-1.38576297546258
0.899799599198397,-1.70555853775838,-1.70555853775838,-1.66764955705846,-1.66764955319575,-1.60247443384916,-1.60155815571015,-1.66764955319575
0.901803607214429,-1.82545207828753,-1.82545207828753,-1.80322975086501,-1.80322970998102,-1.73033299359748,-1.73353335312259,-1.80322970998102
0.903807615230461,-1.92691124785872,-1.92691124785872,-1.89476019420034,-1.87195336751476,-1.85333395471567,-1.85484836646666,-1.87195336751476
0.905811623246493,-2.01209563138416,-2.01209563138416,-1.8491465628658,-1.87195336751476,-1.92862844917584,-1.92879949626327,-1.87195336751476
0.907815631262525,-2.08301632939552,-2.08301632939552,-2.10436474756697,-2.03972075735942,-2.00038953525282,-2.00098392186829,-2.03972075735942
0.909819639278557,-2.14153320158505,-2.14153320158505,-1.97507699982757,-2.03972075735942,-2.04464350262032,-2.04599655370231,-2.03972075735942
0.911823647294589,-2.18935350371425,-2.18935350371425,-2.14344636048376,-2.09029296959377,-2.08184851915837,-2.08753891853841,-2.09029296959377
0.913827655310621,-2.22803197479326,-2.22803197479326,-2.03713974812307,-2.09029296959377,-2.11575994249767,-2.1276464567294,-2.09029296959377
0.915831663326653,-2.25897240573723,-2.25897240573723,-2.14690144098235,-2.14690136097835,-2.14967136583697,-2.16775399492039,-2.14690136097835
0.917835671342685,-2.28343069115003,-2.28343069115003,-2.45748747111077,-2.21884564034964,-2.17653817751514,-2.20446985606434,-2.21884564034964
0.919839679358717,-2.30251933296865,-2.30251933296865,-2.25421786795304,-2.21980952498726,-2.20013907852429,-2.21882923387698,-2.21980952498726
0.92184368737475,-2.31721332919518,-2.31721332919518,-2.30188818024266,-2.21980952498726,-2.22373997953343,-2.23318861168963,-2.21980952498726
0.923847695390782,-2.32835734392155,-2.32835734392155,-2.0230106146369,-2.22065002150481,-2.24306756150267,-2.24617431584037,-2.22065002150481
0.925851703406814,-2.33667401769589,-2.33667401769589,-2.06316355384283,-2.22065002150481,-2.2620477218613,-2.25960305500371,-2.22065002150481
0.927855711422846,-2.34277324166785,-2.34277324166785,-2.33575841657078,-2.25337106396418,-2.28102788221993,-2.27303179416705,-2.25337106396418
0.929859719438878,-2.34716218681186,-2.34716218681186,-2.36023572693164,-2.25337106396418,-2.29801645430411,-2.28600984398097,-2.25337106396418
0.93186372745491,-2.3502558529611,-2.3502558529611,-2.06523192302749,-2.25448431939784,-2.31418906140924,-2.29832080023113,-2.25448431939784
0.933867735470942,-2.35238788353286,-2.35238788353286,-2.53116532693374,-2.32827855004736,-2.33036166851437,-2.31063175648129,-2.32827855004736
0.935871743486974,-2.35382138270372,-2.35382138270372,-2.17122161676994,-2.32942185518673,-2.34466695504591,-2.32149134940187,-2.32942185518673
0.937875751503006,-2.35475947407695,-2.35475947407695,-2.51453502695201,-2.32942185518673,-2.35725717465696,-2.330581848314,-2.32942185518673
0.939879759519038,-2.35535535467273,-2.35535535467273,-2.30296485981325,-2.33040698809193,-2.369847394268,-2.33967234722613,-2.33040698809193
0.94188376753507,-2.35572162563461,-2.35572162563461,-2.39852714610533,-2.33040698809193,-2.3792868424028,-2.34574036473386,-2.33040698809193
0.943887775551102,-2.35593872060737,-2.35593872060737,-2.25850949293419,-2.33127165905426,-2.38707545874593,-2.35056505589526,-2.33127165905426
0.945891783567134,-2.35606230233528,-2.35606230233528,-2.43723239976551,-2.33127165905426,-2.39486407508905,-2.35538974705667,-2.33127165905426
0.947895791583166,-2.35612955447221,-2.35612955447221,-2.43359547954732,-2.3319758564986,-2.39886263996955,-2.35756802016826,-2.3319758564986
0.949899799599198,-2.35616435464192,-2.35616435464192,-2.32372606493082,-2.3319758564986,-2.40024502711978,-2.35883291292405,-2.3319758564986
0.95190380761523,-2.35618137148983,-2.35618137148983,-2.8965783537064,-2.3320789169118,-2.40162741427,-2.36009780567985,-2.3320789169118
0.953907815631262,-2.35618917774099,-2.35618917774099,-2.04868051086393,-2.3320789169118,-2.39873407738526,-2.36008699104184,-2.3320789169118
0.955911823647295,-2.35619250862649,-2.35619250862649,-2.54877066089615,-2.3317956565986,-2.39419796458675,-2.35916144040694,-2.3317956565986
0.957915831663327,-2.35619381731971,-2.35619381731971,-2.30571790943817,-2.3317956565986,-2.38966185178824,-2.35823588977204,-2.3317956565986
0.959919839679359,-2.3561942850999,-2.3561942850999,-2.52276198012811,-2.3314330427159,-2.38190413163501,-2.35510714949036,-2.3314330427159
0.961923847695391,-2.35619443502877,-2.35619443502877,-2.14452718749002,-2.3314330427159,-2.37382138255255,-2.35132262114353,-2.3314330427159
0.963927855711423,-2.35619447736937,-2.35619447736937,-2.87201663369189,-2.33066129399621,-2.36573863347008,-2.34753809279669,-2.33066129399621
0.965931863727455,-2.35619448768175,-2.35619448768175,-2.05952300591481,-2.33066129399621,-2.3574399738928,-2.34313019026851,-2.33066129399621
0.967935871743487,-2.35619448979144,-2.35619448979144,-2.14627338493574,-2.32996755054099,-2.35060955151967,-2.33964221131868,-2.32996755054099
0.969939879759519,-2.35619449014222,-2.35619449014222,-2.34413241153052,-2.32996755054099,-2.34377912914654,-2.33615423236884,-2.32996755054099
0.971943887775551,-2.35619449018769,-2.35619449018769,-2.45456274798329,-2.3295213201294,-2.33881980066829,-2.33359533651346,-2.3295213201294
0.973947895791583,-2.35619449019204,-2.35619449019204,-2.36065212544194,-2.3295213201294,-2.33501003662695,-2.33165366063791,-2.3295213201294
0.975951903807615,-2.35619449019233,-2.35619449019233,-2.10479169300367,-2.32911780294841,-2.3312002725856,-2.32971198476237,-2.32911780294841
0.977955911823647,-2.35619449019234,-2.35619449019234,-2.0935998342581,-2.32911780294841,-2.32994657074236,-2.32917450283993,-2.32911780294841
0.979959919839679,-2.35619449019234,-2.35619449019234,-2.4035405020212,-2.32899283835074,-2.32871654429579,-2.32885888965082,-2.32899283835074
0.981963927855711,-2.35619449019234,-2.35619449019234,-2.35955094701128,-2.32899283835074,-2.32748651784921,-2.32854327646171,-2.32899283835074
0.983967935871743,-2.35619449019234,-2.35619449019234,-2.39108858770593,-2.32892226096892,-2.32548605993806,-2.32869197694462,-2.32892226096892
0.985971943887776,-2.35619449019234,-2.35619449019234,-2.32137501022879,-2.32892226096892,-2.3216081801441,-2.32834769953852,-2.32892226096892
0.987975951903808,-2.35619449019234,-2.35619449019234,-2.55326008018293,-2.32860956849549,-2.31773030035014,-2.32800342213242,-2.32860956849549
0.98997995991984,-2.35619449019234,-2.35619449019234,-2.4055019734851,-2.32860956849549,-2.31066679932041,-2.32686013128272,-2.32860956849549
0.991983967935872,-2.35619449019234,-2.35619449019234,-2.24823761981467,-2.32813014510805,-2.30244725622797,-2.32581818212154,-2.32813014510805
0.993987975951904,-2.35619449019234,-2.35619449019234,-2.31581551957383,-2.32813014510805,-2.29422771313553,-2.32477623296035,-2.32813014510805
0.995991983967936,-2.35619449019234,-2.35619449019234,-2.24938076850927,-2.32772586514418,-2.28423221776683,-2.32403528225346,-2.32772586514418
0.997995991983968,-2.35619449019234,-2.35619449019234,-2.34597394564305,-2.32772586514418,-2.27410941287761,-2.32337201729519,-2.32772586514418
1,-2.35619449019234,-2.35619449019234,-2.09897368540917,-2.32755975918476,-2.26398660798839,-2.32270875233691,-2.32755975918476
